date,repo,user,role,hash
2021-10-31 19:14:44+00:00,mne-qt-browser,marsipu,author,31b51bdb5724805127d22f91950a5cf23448fd21
2021-10-31 19:14:44+00:00,mne-qt-browser,marsipu,committer,31b51bdb5724805127d22f91950a5cf23448fd21
2021-10-31 19:22:48+00:00,mne-qt-browser,marsipu,author,cef86ae544ca2d454da425aa75f2c0c27cd18177
2021-10-31 19:22:48+00:00,mne-qt-browser,marsipu,committer,cef86ae544ca2d454da425aa75f2c0c27cd18177
2021-10-31 19:29:24+00:00,mne-qt-browser,marsipu,author,079c505f6040d79166fceee1e0fc5b2ab867e24e
2021-10-31 19:29:24+00:00,mne-qt-browser,marsipu,committer,079c505f6040d79166fceee1e0fc5b2ab867e24e
2021-10-31 20:22:27+00:00,mne-qt-browser,marsipu,committer,d3f1fa1ce49c4e77fdf8b5cd5d7a31a43b11ca2a
2021-10-31 20:22:27+00:00,mne-qt-browser,marsipu,author,d3f1fa1ce49c4e77fdf8b5cd5d7a31a43b11ca2a
2021-10-31 20:31:45+00:00,mne-qt-browser,marsipu,committer,f1a498031ba5924466efa7bf65abb246609225b5
2021-10-31 20:31:45+00:00,mne-qt-browser,marsipu,author,f1a498031ba5924466efa7bf65abb246609225b5
2021-11-01 00:28:16+00:00,mne-qt-browser,marsipu,author,d005989ee609e10a4f143c2f85f76e5669c5c201
2021-11-01 00:28:16+00:00,mne-qt-browser,marsipu,committer,d005989ee609e10a4f143c2f85f76e5669c5c201
2021-11-01 00:35:54+00:00,mne-qt-browser,marsipu,committer,d1e37237aac45f70a80fa4afe2cbb85e5f402b3a
2021-11-01 00:35:54+00:00,mne-qt-browser,marsipu,author,d1e37237aac45f70a80fa4afe2cbb85e5f402b3a
2021-11-01 14:02:54+00:00,mne-qt-browser,marsipu,committer,e6cf11d2fed655851994bcf31561af46e9068b8e
2021-11-01 14:02:54+00:00,mne-qt-browser,marsipu,author,e6cf11d2fed655851994bcf31561af46e9068b8e
2021-11-01 14:29:05+00:00,mne-qt-browser,marsipu,committer,c93297ea9f748f52e37fea4e27aad91f2a848570
2021-11-01 14:29:05+00:00,mne-qt-browser,marsipu,author,c93297ea9f748f52e37fea4e27aad91f2a848570
2021-11-01 15:10:55+00:00,mne-qt-browser,marsipu,committer,6295813568106f6e16791e93a2ab2a007c3654b0
2021-11-01 15:10:55+00:00,mne-qt-browser,marsipu,author,6295813568106f6e16791e93a2ab2a007c3654b0
2021-11-01 19:18:57+00:00,mne-qt-browser,marsipu,committer,244599bd0fb34a050e1561d15c74df67a691a1a7
2021-11-01 19:18:57+00:00,mne-qt-browser,marsipu,author,244599bd0fb34a050e1561d15c74df67a691a1a7
2021-11-01 19:20:26+00:00,mne-qt-browser,marsipu,committer,d48e13bd309d08f6a26e7333c1dd2c819d8c601e
2021-11-01 19:20:26+00:00,mne-qt-browser,marsipu,author,d48e13bd309d08f6a26e7333c1dd2c819d8c601e
2021-11-01 19:28:41+00:00,mne-qt-browser,marsipu,author,4639972c3922da4424f4c9d895d2b68f18b0fffa
2021-11-01 19:28:41+00:00,mne-qt-browser,marsipu,committer,4639972c3922da4424f4c9d895d2b68f18b0fffa
2021-11-01 19:59:37+00:00,mne-qt-browser,marsipu,committer,570850c8f9e3f56c2ae539fa3836927d1d4c88db
2021-11-01 19:59:37+00:00,mne-qt-browser,marsipu,author,570850c8f9e3f56c2ae539fa3836927d1d4c88db
2021-11-01 20:02:12+00:00,mne-python,alexrockhill,author,bf945f19d221a4955b59758fdb9777d35315c042
2021-11-01 20:03:35+00:00,mne-qt-browser,marsipu,committer,90b07ed6e6e89866f6ae48c898f2ff865e2947c3
2021-11-01 20:03:35+00:00,mne-qt-browser,marsipu,author,90b07ed6e6e89866f6ae48c898f2ff865e2947c3
2021-11-01 20:04:36+00:00,mne-qt-browser,marsipu,committer,003311b9ff0255ebb7a0aee7092f997081e9dc9c
2021-11-01 20:04:36+00:00,mne-qt-browser,marsipu,author,003311b9ff0255ebb7a0aee7092f997081e9dc9c
2021-11-01 20:09:15+00:00,mne-qt-browser,marsipu,committer,d2437b345d07c7fc1ceef95ffa1b3c7456a4b88b
2021-11-01 20:09:15+00:00,mne-qt-browser,marsipu,author,d2437b345d07c7fc1ceef95ffa1b3c7456a4b88b
2021-11-01 20:58:00+00:00,mne-qt-browser,marsipu,committer,1c7b4c3bd626538f63a25a50bd9d0693996f8bf6
2021-11-01 20:58:00+00:00,mne-qt-browser,marsipu,author,1c7b4c3bd626538f63a25a50bd9d0693996f8bf6
2021-11-01 20:58:21+00:00,mne-qt-browser,marsipu,author,747cc060cbcd0153e624bd7eda0edb88dbb61fea
2021-11-01 20:58:21+00:00,mne-qt-browser,marsipu,committer,747cc060cbcd0153e624bd7eda0edb88dbb61fea
2021-11-02 12:33:51+00:00,mne-qt-browser,marsipu,committer,5087ae6ac08967c764ecca18942bb5d76bcccaa7
2021-11-02 12:33:51+00:00,mne-qt-browser,marsipu,author,5087ae6ac08967c764ecca18942bb5d76bcccaa7
2021-11-02 14:41:42+00:00,mne-python,alexrockhill,author,27de73142d5f35c019fe962e6a0d6c90eb677ac5
2021-11-02 15:30:27+00:00,mne-qt-browser,marsipu,committer,431ae0edf614802a754da4970df5918a25ee33ae
2021-11-02 15:37:18+00:00,mne-qt-browser,marsipu,committer,2c6022aa1560de4d988e0942795af99d640eedbc
2021-11-02 15:37:18+00:00,mne-qt-browser,marsipu,author,2c6022aa1560de4d988e0942795af99d640eedbc
2021-11-02 15:57:16+00:00,mne-qt-browser,marsipu,committer,e0a38b25ae7c6e2bcfe2fc10c0cbb06e77a20f49
2021-11-02 15:57:16+00:00,mne-qt-browser,marsipu,author,e0a38b25ae7c6e2bcfe2fc10c0cbb06e77a20f49
2021-11-02 16:46:07+00:00,mne-qt-browser,marsipu,author,84a6a3bc14d828a7e679eade6ea842251e7a3198
2021-11-02 16:46:07+00:00,mne-qt-browser,marsipu,committer,84a6a3bc14d828a7e679eade6ea842251e7a3198
2021-11-02 16:49:15+00:00,mne-qt-browser,marsipu,author,b5949bddccd2f9b47c364b7dae007537dbcd20d8
2021-11-02 16:49:15+00:00,mne-qt-browser,marsipu,committer,b5949bddccd2f9b47c364b7dae007537dbcd20d8
2021-11-03 03:27:15+00:00,mne-python,marsipu,author,5bafe5287dd27ef6e07a64609615326110536578
2021-11-04 19:35:58+00:00,mne-python,adam2392,author,4d1510388a66b2d8fffa0992e12bb8611aa09a9e
2021-11-05 13:36:37+00:00,mne-python,alexrockhill,author,c2ee7ae2d50f4de4558f305f53d1bbc7b64a6193
2021-11-05 14:15:42+00:00,mne-python,alexrockhill,author,c2aaaa8aad83d62ee36b7030bca56d50315020e4
2021-11-08 21:44:09+00:00,mne-python,alexrockhill,author,4c7fa46e20c071968ef305195738d414925d3442
2021-11-08 22:43:54+00:00,mne-qt-browser,marsipu,author,e5b30ca21d9129944fd5f4471d03b1b97af263d8
2021-11-09 12:56:55+00:00,mne-python,alexrockhill,author,84dd3ff13cf9fad9212456cdb9066ff6e4122142
2021-11-09 12:57:44+00:00,mne-python,alexrockhill,author,a8522d213cf4b54ef682f2a874065bf62af65fdb
2021-11-10 17:17:04+00:00,mne-bids,adam2392,author,893f9be2e277f1fa52c685f9dede8dcc469c4684
2021-11-10 17:21:29+00:00,mne-python,alexrockhill,author,faf4569ff3d26e79cc439727254460c6bae3aae1
2021-11-11 17:44:59+00:00,mne-python,alexrockhill,author,e44caebb8f50127af268ba152b183267be9a4483
2021-11-12 20:33:35+00:00,mne-qt-browser,marsipu,author,04a93cbc0329055e57aa562e07855606c67deab7
2021-11-15 17:36:38+00:00,mne-python,marsipu,author,a50535b709d02acad0d48b9ac4bc701dc5659022
2021-11-17 11:22:46+00:00,mne-bids,adam2392,author,72ce6f137a380bde433b8e9d9dede0c16e77f36d
2021-11-18 17:00:26+00:00,mne-qt-browser,marsipu,author,2a8168ea94cfe1cc0fc08971174133cf719714cd
2021-11-19 17:17:49+00:00,mne-bids,adam2392,author,76d99c37203a659f987c6630307dc9cfb113b454
2021-11-23 16:14:25+00:00,mne-python,alexrockhill,author,4cab7e96262c44101b9d87c3d91a56010054cc83
2021-11-24 21:37:59+00:00,mne-python,alexrockhill,author,57b9de61c1ba0386654cec0d95145ea35f40ca31
2021-11-30 02:32:59+00:00,mne-qt-browser,marsipu,author,06e586a44fc7934b14ad7c0cde89f527bafbd879
2021-11-30 20:26:28+00:00,mne-python,marsipu,author,327777cd77b7ff41d26ebcc334161bbb07bc5db3
2021-11-30 22:41:34+00:00,mne-qt-browser,marsipu,author,eeb598953fc8d6cef5429270810887ffa582ab60
2021-11-30 22:41:59+00:00,mne-qt-browser,marsipu,author,6749d51e834bee998e15df6850b4f15f5f4f1eed
2021-12-02 00:50:13+00:00,mne-qt-browser,marsipu,author,fdba09a61817c32aa95112b8c3ee66f667f44989
2021-12-02 00:50:13+00:00,mne-qt-browser,marsipu,committer,fdba09a61817c32aa95112b8c3ee66f667f44989
2021-12-02 00:55:23+00:00,mne-qt-browser,marsipu,author,ab5529e98710e08ee08ccff81f87b60a472c9e67
2021-12-02 00:55:23+00:00,mne-qt-browser,marsipu,committer,ab5529e98710e08ee08ccff81f87b60a472c9e67
2021-12-08 17:45:33+00:00,mne-python,adam2392,author,b7daa3603d75062f713c84707da3a940c7de7266
2021-12-14 00:00:11+00:00,mne-connectivity,adam2392,co-author,9737e03d0eb0573b2c50e666e1280b5d6706a0a3
2021-12-17 15:30:15+00:00,mne-python,adam2392,author,8d24f39220d6b2080f4837ccb9a37e2e37035e35
2021-12-17 15:30:15+00:00,mne-python,adam2392,co-author,8d24f39220d6b2080f4837ccb9a37e2e37035e35
2021-12-18 11:51:51+00:00,mne-bids,adam2392,author,8a29504b65b2840663e21ac70e5cc3cc632df0e1
2021-12-20 18:55:41+00:00,mne-python,alexrockhill,author,523576f6bd805dfbf3e882933d779c5a2fd6d740
2021-12-20 19:11:08+00:00,mne-qt-browser,marsipu,author,8d489f5fd03b81a33c87b6d0230434fd01de3ab0
2021-12-20 22:45:58+00:00,mne-python,alexrockhill,author,dfe7f7e950109f9ee7346fe8bd77d7de18c8c726
2021-12-21 03:09:18+00:00,mne-python,adam2392,author,fecf5411d28f47dcb4ff379976a1b4813edc45a9
2021-12-21 21:53:51+00:00,mne-icalabel,adam2392,committer,c35fdea581399c734b771304c9587767a190138a
2021-12-21 21:53:51+00:00,mne-icalabel,adam2392,author,c35fdea581399c734b771304c9587767a190138a
2021-12-21 21:58:18+00:00,mne-icalabel,adam2392,committer,37859577581e2be94f882dae2bb7ddbdd240ec82
2021-12-21 21:58:18+00:00,mne-icalabel,adam2392,author,37859577581e2be94f882dae2bb7ddbdd240ec82
2022-01-03 18:03:13+00:00,mne-connectivity,adam2392,author,d8ed70974656993bead9e6494b747f05b72618b2
2022-01-05 07:40:42+00:00,mne-python,alexrockhill,author,38d63e33bc1b0e51394ce800123b42853e3a0c20
2022-01-06 16:06:54+00:00,mne-connectivity,adam2392,author,4519e8f3357ff21131920f2ecb593959f76bc921
2022-01-07 01:07:00+00:00,mne-connectivity,adam2392,author,12bfac0afffdb5d20707e8aa173ac634ff38e02a
2022-01-08 12:29:44+00:00,mne-python,alexrockhill,author,dfe32b078b4c6deb16101db36ca452074d2d11e9
2022-01-10 10:19:06+00:00,mne-python,eort,author,1dc380aabb8d4d8869aea0192c3beabeb9fc141c
2022-01-12 19:02:23+00:00,mne-python,adam2392,author,2791ba472a7a3cec6135b70441288384842bf6ff
2022-01-13 17:57:53+00:00,mne-connectivity,adam2392,author,3c1c42b11286cfc121ff208f4e0580bb2dde528b
2022-01-15 13:37:08+00:00,mne-python,alexrockhill,author,e923880fdfa021b9d1b487206db0826e4b88b800
2022-01-19 16:20:33+00:00,mne-python,alexrockhill,author,43e7ab99ccc7d7e006af81804147b57abf882b7e
2022-01-20 15:09:32+00:00,mne-python,alexrockhill,author,037ebe20a4aa300eb3cb7b9d7828bdae9c1fa954
2022-01-21 15:13:48+00:00,mne-icalabel,adam2392,author,f60c06310ef0cb7cc81e330970e8596b85e89fde
2022-01-21 15:13:48+00:00,mne-icalabel,adam2392,committer,f60c06310ef0cb7cc81e330970e8596b85e89fde
2022-01-29 13:46:25+00:00,mne-qt-browser,marsipu,author,87b398fcda422da8ffcbcd5b4fd7db596ca8ded3
2022-01-29 15:51:44+00:00,mne-python,marsipu,author,69e2ce6016f49c915ac37f4adf57db347d4d14f2
2022-01-31 15:17:38+00:00,mne-python,eort,author,4e8ae75d51d8fb4b9a20744c65f4f0eaa4eb7a82
2022-01-31 23:16:48+00:00,mne-icalabel,adam2392,committer,e7bea047e39936e73b017bcea5c45092ad6bcf3b
2022-01-31 23:16:48+00:00,mne-icalabel,adam2392,author,e7bea047e39936e73b017bcea5c45092ad6bcf3b
2022-01-31 23:21:02+00:00,mne-icalabel,adam2392,committer,23652d6cc84e58fa2f8a2b6053577c9748c65804
2022-01-31 23:21:02+00:00,mne-icalabel,adam2392,author,23652d6cc84e58fa2f8a2b6053577c9748c65804
2022-02-09 00:37:20+00:00,mne-python,alexrockhill,author,c3e812ba3840a336f4da6c26236e1b4487f6c02e
2022-02-09 00:47:23+00:00,mne-python,alexrockhill,author,58e17f29b4daf65d013fcf90f6746b565160a016
2022-02-11 20:26:43+00:00,mne-qt-browser,marsipu,author,92d8adb05983a6edf18bc4ea9363e2e722563c25
2022-02-11 21:01:10+00:00,mne-qt-browser,marsipu,author,485b71fbf868b1063a9f8ae86e57e0e849c598c9
2022-02-11 21:04:28+00:00,mne-qt-browser,marsipu,author,70497c2726716e46d1a8046aa7dac2b99e3c61a9
2022-02-11 22:02:36+00:00,mne-qt-browser,marsipu,author,364c3aec3eb1a8b76710b850aa77a97ff630ad91
2022-02-13 06:17:13+00:00,mne-qt-browser,marsipu,author,d7a5be39f69cbcb764e6788c9c47ab136ff22c99
2022-02-13 06:20:24+00:00,mne-qt-browser,marsipu,author,cb3cdf40ed60224011a4ad02ce1684d25917ce83
2022-02-13 06:27:43+00:00,mne-qt-browser,marsipu,author,b0d4a162366fbe1e44535582886bfdaaa6d87537
2022-02-13 11:00:05+00:00,mne-qt-browser,marsipu,author,ab104660e28f1bcc1c1212d484900a7dc2245daa
2022-02-13 11:02:04+00:00,mne-qt-browser,marsipu,author,28030b37e444cef3b54e7bdb8ec448b449a219c5
2022-02-13 22:24:53+00:00,mne-python,marsipu,author,3677baf21a6d8a82d64eb9683b980c9d16907ad0
2022-02-14 02:42:20+00:00,mne-python,marsipu,author,2075f84592a77a40213706ec54f4965aca60afd2
2022-02-14 08:15:58+00:00,mne-qt-browser,marsipu,author,3e2bf12e11a0e56982c69c22f9da6fa710afc8c0
2022-02-14 17:49:48+00:00,mne-python,alexrockhill,author,32084513d547657029ce4a77b8db79d2a2a24b70
2022-02-15 19:08:13+00:00,mne-python,marsipu,author,9315ed6e77157b9536452bafc738ac97065f9ca1
2022-02-15 20:25:40+00:00,mne-connectivity,adam2392,author,d62301aace1dae46515f21cb84e807c37c1344be
2022-02-15 20:28:17+00:00,mne-connectivity,adam2392,committer,821e3fdce2b178bd91daf1b663a6a8535464e14d
2022-02-15 20:28:17+00:00,mne-connectivity,adam2392,author,821e3fdce2b178bd91daf1b663a6a8535464e14d
2022-02-16 13:38:42+00:00,mne-qt-browser,marsipu,author,f0e04c1ba34b8af851206c7cdebeb7b2794bdeb2
2022-02-16 14:08:52+00:00,mne-qt-browser,marsipu,author,14a3e507919047401d7b97a37da860287f72faa3
2022-02-16 14:09:51+00:00,mne-qt-browser,marsipu,author,66d67a3faaa8a406e56f5821fda3904653b085ca
2022-02-17 00:16:33+00:00,mne-qt-browser,marsipu,author,f5fa1b450507ca8b8c897767f947a28ae6c8bf74
2022-02-17 11:56:15+00:00,mne-qt-browser,marsipu,author,aef6bee7df172145e0ffbaa94d4e39cfd9a115d3
2022-02-17 16:26:13+00:00,mne-qt-browser,marsipu,author,4c7c10cc99cf5efb8ba7af7a537034d8670e8fed
2022-02-17 22:06:43+00:00,mne-qt-browser,marsipu,author,66f509f0de273b2bc350ff900485baac21766681
2022-02-18 08:53:49+00:00,mne-qt-browser,marsipu,author,71cceb2955aac9fcf9264e6086c430f9fe9cd786
2022-02-18 09:02:21+00:00,mne-qt-browser,marsipu,author,f98ad8c3611838b0cd795efae8914620a9353289
2022-02-18 09:07:15+00:00,mne-qt-browser,marsipu,author,a1c05ebaccbafc43a2b9a8936adbc032208fd728
2022-02-18 09:11:02+00:00,mne-qt-browser,marsipu,author,35fa67aa8038fa8d218472e874ce1acd773d0ef0
2022-02-18 09:11:41+00:00,mne-qt-browser,marsipu,author,7e294dcba12708883b57333b9ba9ca9d82831289
2022-02-18 09:25:20+00:00,mne-qt-browser,marsipu,author,09621da3f7131c8444ddd1e4f0e2fb5666a83c7f
2022-02-19 05:04:03+00:00,mne-icalabel,adam2392,author,037bb4c069dd6aa36461526dff6d8ca333e84e9c
2022-02-19 05:04:03+00:00,mne-icalabel,adam2392,committer,037bb4c069dd6aa36461526dff6d8ca333e84e9c
2022-02-19 05:11:04+00:00,mne-icalabel,adam2392,committer,24da6dbe8afa6176e5aa5858ee6522523443ae03
2022-02-19 05:11:04+00:00,mne-icalabel,adam2392,author,24da6dbe8afa6176e5aa5858ee6522523443ae03
2022-02-19 05:11:46+00:00,mne-icalabel,adam2392,committer,363b60a2b2889c2237a0dca2beda8c8a08b536d4
2022-02-19 05:11:46+00:00,mne-icalabel,adam2392,author,363b60a2b2889c2237a0dca2beda8c8a08b536d4
2022-02-21 23:45:07+00:00,mne-python,alexrockhill,author,4bbc11e09844dca7211994a217b30dcbf889146f
2022-02-21 23:45:51+00:00,mne-python,marsipu,author,082c8ad100343fda87bde4246c03d559832e2d26
2022-02-22 15:16:44+00:00,mne-python,alexrockhill,author,4cca31d0c84391531fb60b87d33d98a3af0022e7
2022-02-22 15:44:39+00:00,mne-python,alexrockhill,author,4a24000b81373badd378b78b9e930c32ac2c2acf
2022-02-22 20:43:31+00:00,mne-python,alexrockhill,author,3c3c87670976714a05265d806b0e1834ea875585
2022-02-23 14:24:56+00:00,mne-python,alexrockhill,author,f1c7fc696ea3b8fa48bdee8f89d949766975907e
2022-02-25 17:00:40+00:00,mne-python,alexrockhill,author,373f63591de506c6f173e8598fb1c20dbbe85539
2022-02-26 17:34:55+00:00,mne-qt-browser,marsipu,author,fa9326cfe0dcae0de1ff4e200a6c2a20df963fef
2022-02-26 17:38:04+00:00,mne-qt-browser,marsipu,author,7c38233cc918cf392c147bff5569874595d2c680
2022-02-28 16:10:23+00:00,mne-python,alexrockhill,author,6608b720b214529732542cb2aac11b401770eddf
2022-03-01 10:17:06+00:00,mne-qt-browser,marsipu,author,69b5ce662a7fa5db0633641f28797040fbd61c01
2022-03-01 10:20:07+00:00,mne-qt-browser,marsipu,author,72e78b3fc665cc4944cfd9b7e81d6438143267f2
2022-03-01 16:30:40+00:00,mne-python,alexrockhill,author,7a1e900ad1db8a271142c32a8d7e5dd8d0e38ca7
2022-03-01 20:49:10+00:00,mne-connectivity,adam2392,author,cf74401a2ff3326fa55f3d63e999c1edbd9bb2d8
2022-03-01 20:59:30+00:00,mne-connectivity,adam2392,author,090b6472b66152d4cb456a7ca4cb10b13909d2de
2022-03-01 20:59:30+00:00,mne-connectivity,adam2392,committer,090b6472b66152d4cb456a7ca4cb10b13909d2de
2022-03-02 17:14:16+00:00,mne-connectivity,adam2392,author,c0a87415245ee0ef715f907ff453482851d2c79e
2022-03-02 17:14:16+00:00,mne-connectivity,adam2392,committer,c0a87415245ee0ef715f907ff453482851d2c79e
2022-03-02 21:56:25+00:00,mne-python,alexrockhill,author,31a83063557fbd54d898f00f9527ffc547888395
2022-03-03 18:56:09+00:00,mne-python,alexrockhill,author,b2e3005f1a2ec31d57027eef0ef434c70c2633d1
2022-03-04 19:37:30+00:00,mne-bids,alexrockhill,author,b26f062a4e1c68fc83ec69df44cd345841a5aed1
2022-03-06 19:25:38+00:00,mne-qt-browser,marsipu,author,7d06a5cb73be396ef9eb35ed24ee5ae4751fc6c8
2022-03-06 19:27:45+00:00,mne-qt-browser,marsipu,author,c0a7d32259c13097dbd0f2553725ba7049c83b3e
2022-03-07 08:38:07+00:00,mne-bids,alexrockhill,author,66a568fe042c062949b4105ed0970ff2acf11715
2022-03-07 19:05:52+00:00,mne-bids,alexrockhill,author,33cbe6768c15c5844be758588958cb987fbe36d5
2022-03-07 19:05:52+00:00,mne-bids,adam2392,co-author,33cbe6768c15c5844be758588958cb987fbe36d5
2022-03-07 19:05:52+00:00,mne-bids,adam2392,co-author,33cbe6768c15c5844be758588958cb987fbe36d5
2022-03-08 08:21:13+00:00,mne-bids,alexrockhill,author,5798e4903f69bd1d7273a4d7ce4e7e8f11c8e07e
2022-03-08 19:41:43+00:00,mne-connectivity,adam2392,committer,5f36fa61c29e40411029485cf8abfcd3c5322591
2022-03-08 19:41:43+00:00,mne-connectivity,adam2392,author,5f36fa61c29e40411029485cf8abfcd3c5322591
2022-03-09 18:45:07+00:00,mne-bids,alexrockhill,author,78e8de84812f269fc643d54233137619985d499c
2022-03-10 16:10:31+00:00,mne-python,scott-huberty,author,bdd8a3f963963f7ccf54bd3a286748bf3dcb88ff
2022-03-11 21:17:01+00:00,mne-python,alexrockhill,author,400de94d556e9ec6c6f6308024a6e3417e54ba9a
2022-03-12 23:39:21+00:00,mne-bids,alexrockhill,author,f45fe2e231c5b4db630fee5e102886eb65cba75f
2022-03-16 22:16:20+00:00,mne-python,alexrockhill,author,a6d407da0b263ee098357c15daf0040c463bab98
2022-03-17 16:45:58+00:00,mne-connectivity,alexrockhill,author,950dc3e8f6611f1c3be52fc4839b2338cfa88fc4
2022-03-17 17:21:32+00:00,mne-python,alexrockhill,author,f3fc6e4093cefb70488e705e9b3cb41d0cdf8e59
2022-03-17 17:35:02+00:00,mne-connectivity,alexrockhill,author,a2866da99fa60895c799508442d9ca44ea9feb21
2022-03-17 18:02:57+00:00,mne-connectivity,alexrockhill,author,b53624f84248081296ed4bad69e37519e88c24da
2022-03-17 18:10:55+00:00,mne-connectivity,alexrockhill,author,a9b46ed1a3b686e8d94fa71509eb745d3e7c0f50
2022-03-17 18:24:02+00:00,mne-connectivity,alexrockhill,committer,950dc3e8f6611f1c3be52fc4839b2338cfa88fc4
2022-03-17 18:25:32+00:00,mne-connectivity,alexrockhill,committer,a2866da99fa60895c799508442d9ca44ea9feb21
2022-03-17 18:25:37+00:00,mne-connectivity,alexrockhill,committer,b53624f84248081296ed4bad69e37519e88c24da
2022-03-17 18:30:56+00:00,mne-connectivity,alexrockhill,committer,55d5fb2c6fbd8781c225ae2d947f0f2570c93766
2022-03-17 18:30:56+00:00,mne-connectivity,alexrockhill,author,55d5fb2c6fbd8781c225ae2d947f0f2570c93766
2022-03-17 18:41:15+00:00,mne-connectivity,alexrockhill,committer,4241a1b49c952214950e4816e56c4d0532a2a334
2022-03-17 18:41:15+00:00,mne-connectivity,alexrockhill,author,4241a1b49c952214950e4816e56c4d0532a2a334
2022-03-17 20:13:01+00:00,mne-connectivity,alexrockhill,author,1fe2228aad68bbb3b9621cdcdb005368f5b9ab8c
2022-03-17 20:13:01+00:00,mne-connectivity,alexrockhill,committer,1fe2228aad68bbb3b9621cdcdb005368f5b9ab8c
2022-03-17 20:26:04+00:00,mne-connectivity,alexrockhill,author,6ae0fc37abe9d2703faf7c61501cdccae6b57c42
2022-03-17 20:26:04+00:00,mne-connectivity,alexrockhill,committer,6ae0fc37abe9d2703faf7c61501cdccae6b57c42
2022-03-17 20:31:32+00:00,mne-connectivity,alexrockhill,author,73975fd1b535cf52ccb33b19cb5b77e4c8ffd625
2022-03-17 20:31:32+00:00,mne-connectivity,alexrockhill,committer,73975fd1b535cf52ccb33b19cb5b77e4c8ffd625
2022-03-17 20:33:05+00:00,mne-connectivity,alexrockhill,author,ccac6c168030ce29c7486272b57d1fa5829f4471
2022-03-17 20:33:05+00:00,mne-connectivity,alexrockhill,committer,ccac6c168030ce29c7486272b57d1fa5829f4471
2022-03-17 21:22:16+00:00,mne-python,alexrockhill,author,6faab5f33e66d9fc68b1990ccc4c45cc676dd84a
2022-03-22 07:28:39+00:00,mne-bids,alexrockhill,author,71130fcbda82d5ee8fec7f0756dcdf5f6776dc1e
2022-03-29 16:11:35+00:00,mne-connectivity,adam2392,author,58f33c0abc0441315b8bc6b394c432a62c1da692
2022-03-30 18:03:04+00:00,mne-qt-browser,marsipu,author,594bbbf9c4feee5dfeadad3396ff0320798ecdcc
2022-03-30 18:07:24+00:00,mne-qt-browser,marsipu,author,2bde5ed02b193b4287d37f3f8a8f2a1e6e8eba6e
2022-03-30 18:24:06+00:00,mne-qt-browser,marsipu,author,e30ff94dfc0276c5baac7724ae53a138fe81f721
2022-03-30 21:13:29+00:00,mne-connectivity,adam2392,co-author,2d47ae7d281c2ff2fe17f2d55f2e3d7dd0d0a4c5
2022-03-30 21:13:29+00:00,mne-connectivity,adam2392,co-author,2d47ae7d281c2ff2fe17f2d55f2e3d7dd0d0a4c5
2022-03-30 21:13:29+00:00,mne-connectivity,adam2392,co-author,2d47ae7d281c2ff2fe17f2d55f2e3d7dd0d0a4c5
2022-03-31 19:52:27+00:00,mne-bids,alexrockhill,author,3a60cb8cd8878574c9a710b564dd198591d48890
2022-04-05 06:18:42+00:00,mne-python,alexrockhill,author,93dc7dc9022ed861ddb2afda73143efbbaf6bf4a
2022-04-06 17:52:18+00:00,mne-icalabel,adam2392,author,466e9520f7a2c6c238651ec83ae2fb6d178c9989
2022-04-06 17:52:18+00:00,mne-icalabel,adam2392,committer,466e9520f7a2c6c238651ec83ae2fb6d178c9989
2022-04-06 17:54:41+00:00,mne-icalabel,adam2392,author,d2b59d80cebca52da4b221754dac7f022b815273
2022-04-06 17:54:41+00:00,mne-icalabel,adam2392,committer,d2b59d80cebca52da4b221754dac7f022b815273
2022-04-06 17:57:31+00:00,mne-icalabel,adam2392,committer,f946ae341af4a0b4863804e329579d7f2d999e35
2022-04-06 17:57:31+00:00,mne-icalabel,adam2392,author,f946ae341af4a0b4863804e329579d7f2d999e35
2022-04-06 17:57:52+00:00,mne-icalabel,adam2392,committer,379be7e1a2305e82528c16c8b2063f74ae2f8017
2022-04-06 17:57:52+00:00,mne-icalabel,adam2392,author,379be7e1a2305e82528c16c8b2063f74ae2f8017
2022-04-06 19:56:32+00:00,mne-icalabel,adam2392,committer,d35fe07c6ce5d861b9c62dae59388e6f12f6a601
2022-04-06 19:56:32+00:00,mne-icalabel,adam2392,author,d35fe07c6ce5d861b9c62dae59388e6f12f6a601
2022-04-06 20:08:11+00:00,mne-icalabel,adam2392,author,c84a57f0f4c9fce9015bf4c3bb0e7c05dc2d14af
2022-04-06 20:08:11+00:00,mne-icalabel,adam2392,committer,c84a57f0f4c9fce9015bf4c3bb0e7c05dc2d14af
2022-04-06 20:08:56+00:00,mne-icalabel,adam2392,author,492e4b59f7263584d3f2b0f6fc57933396f70808
2022-04-06 20:08:56+00:00,mne-icalabel,adam2392,committer,492e4b59f7263584d3f2b0f6fc57933396f70808
2022-04-06 20:08:57+00:00,mne-icalabel,adam2392,committer,e8c5fa6119f350685cec4025f3288809e934515d
2022-04-06 20:08:57+00:00,mne-icalabel,adam2392,author,e8c5fa6119f350685cec4025f3288809e934515d
2022-04-06 20:25:40+00:00,mne-icalabel,adam2392,author,5b8c5186c2858c23bfa2e97c552ff25d8caa8989
2022-04-06 20:25:40+00:00,mne-icalabel,adam2392,committer,5b8c5186c2858c23bfa2e97c552ff25d8caa8989
2022-04-06 20:25:54+00:00,mne-icalabel,adam2392,committer,864d08b029499e26a8fb7595d3c5c5e11035f4b2
